,Breathing Rate
1660,21.161516
1661,21.421228
1662,21.166344
1663,21.427092
1664,23.96487
1665,23.999393
1666,23.999958
1667,23.3025
1668,23.976603
1669,23.978895
1670,23.967802
1671,23.959455
1672,23.95038
1673,23.941158
1674,23.931541
1675,23.909954
1676,23.900583
1677,25.022827
1678,25.03227
1679,23.915188
1680,23.91166
1681,23.919907
1682,23.922413
1683,22.02819
1684,20.267181
1685,20.883184
1686,19.206516
1687,19.129696
1688,19.09102
1689,20.811268
1690,20.8578
1691,20.87406
1692,20.901218
1693,20.929525
1694,22.040096
1695,22.077219
1696,22.096413
1697,22.409647
1698,23.368263
1699,23.364027
1700,24.798645
1701,25.17739
1702,25.15021
1703,25.119772
1704,25.108274
1705,24.697893
1706,24.678955
1707,22.631382
1708,22.573112
1709,22.554426
1710,22.551067
1711,23.183584
1712,22.552568
1713,22.547089
1714,22.248966
1715,20.22919
1716,20.183495
1717,20.168957
1718,19.748158
1719,19.538475
1720,19.734684
1721,19.739916
1722,20.162632
1723,20.167057
1724,20.170813
1725,20.177662
1726,20.192007
1727,21.18667
1728,21.768244
1729,21.79138
1730,21.78377
1731,21.777187
1732,21.23236
1733,21.205166
1734,21.187332
1735,21.180084
1736,21.166285
1737,21.162853
1738,20.906258
1739,20.898672
1740,21.145638
1741,21.147575
1742,20.895935
1743,20.653923
1744,20.648844
1745,20.8946
1746,20.657013
1747,20.901663
1748,20.905617
1749,20.905964
1750,20.66078
1751,18.661188
1752,18.124771
1753,18.058842
1754,18.018847
1755,17.99678
1756,17.989857
1757,17.98446
1758,17.835196
1759,17.827194
1760,17.831097
1761,17.833889
1762,17.845364
1763,18.334122
1764,18.5368
1765,18.558596
1766,18.558613
1767,18.722473
1768,19.925934
1769,18.750675
1770,18.718008
1771,19.688625
1772,19.705715
1773,19.703604
1774,19.70374
1775,19.70038
1776,19.694778
1777,19.689459
1778,19.279953
1779,19.465734
1780,19.466671
1781,19.460896
1782,19.253744
1783,19.260088
1784,19.454445
1785,19.25154
1786,19.251665
1787,19.255041
1788,19.058048
1789,19.05357
1790,18.51119
1791,18.009674
1792,18.472828
1793,18.47776
1794,18.475756
1795,19.025251
1796,19.242607
1797,19.67138
1798,19.6863
1799,19.696926
1800,19.701742
1801,19.707785
1802,19.715359
1803,19.712542
1804,19.92879
1805,19.929832
1806,20.145731
1807,20.144506
1808,20.616262
1809,20.618528
1810,20.623478
1811,20.627275
1812,20.628025
1813,20.631044
1814,20.635973
1815,20.634256
1816,20.631498
1817,20.631023
1818,20.878763
1819,20.878912
1820,20.879051
1821,20.87819
1822,20.87604
1823,20.880886
1824,20.634497
1825,20.160103
1826,20.148914
1827,20.142616
1828,20.139084
1829,20.138859
1830,20.370443
1831,20.377903
1832,20.382027
1833,19.933214
1834,19.925728
1835,20.383917
1836,20.397171
1837,20.403173
1838,21.16048
1839,21.17871
1840,21.177778
1841,20.43053
1842,20.411144
1843,19.149128
1844,19.10352
1845,19.086391
1846,19.075
1847,19.069511
1848,19.061306
1849,19.053967
1850,19.054668
1851,19.055313
1852,19.058771
1853,19.070316
